,id,comments_id,comments_created_time,comments_message,Clustering
11569,365304090334712_525407660991020,525407660991020_526414054223714,2016-08-07T08:50:39+0000,لو فيه سراير اطفال ممكن صور واسعار لاني من السويس,4
11570,365304090334712_525407660991020,525407660991020_526372470894539,2016-08-07T05:36:46+0000,المعروض دة تحفة كام فى كام وسعرة كام,0
11571,365304090334712_525407660991020,525407660991020_526357177562735,2016-08-07T04:16:37+0000,عايزاعرف سعر مكتب صغير للاطفال وشكله,4
11572,365304090334712_525407660991020,525407660991020_526257887572664,2016-08-06T20:29:34+0000,واسعارالجزامة بكام,4
11573,365304090334712_525407660991020,525407660991020_526124530919333,2016-08-06T12:16:02+0000,8 كراسى سفره كام,0
11574,365304090334712_525407660991020,525407660991020_526087330923053,2016-08-06T10:06:27+0000,بكام ياريت الرد علينا,4
11575,365304090334712_525407660991020,525407660991020_526253834239736,2016-08-06T20:10:16+0000,متر ونصف،،القطعة الاعلي ،،ومتر ونصف الاسفل ،،كم السعر ،،؟,4
11576,365304090334712_525406964324423,525406964324423_807461932785590,2018-04-28T16:22:26+0000,"انتم شركة محترمة وأنا دائمة التعامل معكم...
تعودنا منكم الوضوح والعرض التفصيلى فى سعر م2 للمطابخ ... وكذلك سعر الغرفة الاجمالى وتفصيلى لكل قطعة ... ارجو ان تستمروا فى هذا الوضوح.",4
11577,365304090334712_525406964324423,525406964324423_525805634284556,2016-08-05T12:57:15+0000,"اللى عايز يروح الفرع احسن بلاش النت 
بصراحة انا قلقانة لان مفكو طول عمرها تبيع المطابخ بالمتر مش بالقطعة يمكن اتغير النظام ويمكن منتحل اسم مفكو العريق
الفرع اضمن",4
11578,365304090334712_525406964324423,525406964324423_525800067618446,2016-08-05T12:38:14+0000,"بدام أسعاركم ثابته بدون فصل المفروض تكتبوا أسعار منتجاتكم سواء بالمتر أو الوحدة.
ده حيخلي العميل يعرف اذا كان يناسبه منتجكم أو لأ.
قدموا المعلومه كامله علشان تستفيدوا منها و شكرا",4
11579,365304090334712_525406964324423,525406964324423_525829334282186,2016-08-05T14:22:41+0000,طيب عاوز افصل مطبخ بنظام معين ممكن وعاوز ثلاث غرف نوم وسفره وركنه بنظام معين يا ريت الرد,4
11580,365304090334712_525406964324423,525406964324423_525982027600250,2016-08-06T01:52:47+0000,هي بصراحه شركه محترمه جدا جدا ان اشتريت منه غرفة نوام وانتريه فى 2012 وكانت الخدمت بعد البيع كانت كويسه جدا وشغلكم رايع ربنا يبركلكم,4
11581,365304090334712_525406964324423,525406964324423_525918167606636,2016-08-05T20:15:47+0000,يعني الاسعار كام عشان بدل مانروح الفرع ونضيع وقتنا ووقتكم لو الاسهار هتكون مناسبه هنشتري ولو مش مناسبة مش هنشنري لو حتي رحنا الفرع فالافضل تقولوا,4
11582,365304090334712_525406964324423,525406964324423_525807980950988,2016-08-05T13:08:48+0000,اعرف ان الأسعار للمطبخ اكيد على حسب الوحدات المختارة ولكن ممكن اعرف فى حدود كام؟ ؟,0
11583,365304090334712_525406964324423,525406964324423_525853614279758,2016-08-05T15:51:33+0000,"من فضلكوا اكتبوا اسعارالوحدة واسعار المكاتب
مش لازم علشان نعرف نروح المعرض",4
11584,365304090334712_525406964324423,525406964324423_525783207620132,2016-08-05T11:32:49+0000,شركة محترمة جدا بمدينة نصر وقد اشتريت منها عام 2000 م غرفة نوم اورينتال مط,4
11585,365304090334712_525406964324423,525406964324423_525805487617904,2016-08-05T12:56:07+0000,جميله جدا واكيد الجوده واﻻتقان اجمل وهو ده المطلوب,4
11586,365304090334712_525406964324423,525406964324423_807324992799284,2018-04-28T11:29:40+0000,المقايسه كام انا فى المعادى (المعراج السفلى ) ..؟؟,4
11587,365304090334712_525406964324423,525406964324423_788948871303563,2018-03-17T19:41:00+0000,عايزه اعرف سعر المطبخ بكام والتسليم ازاى والتقسيط. ازاي,0
11588,365304090334712_525406964324423,525406964324423_525804787617974,2016-08-05T12:53:29+0000,شركة محترمة جدا والخامات كويسة والتصميمات فى غاية الروعة,4
11589,365304090334712_525406964324423,525406964324423_525952497603203,2016-08-05T23:36:55+0000,السلام عليكم لو سمحت ترابيزة الكمبيوتر بكام وهل فى منها اشكال ارجو الرد,1
11590,365304090334712_525406964324423,525406964324423_525783394286780,2016-08-05T11:33:51+0000,والله مش محتاجين دعايه وربنا يديمها نعمه,4
11591,365304090334712_525406964324423,525406964324423_525810800950706,2016-08-05T13:20:24+0000,تحيه لمفكو حلوان,4
11592,365304090334712_525406964324423,525406964324423_525908317607621,2016-08-05T19:37:35+0000,بصراحه شركة محترمه وشغلكم رائع,4
11593,365304090334712_525406964324423,525406964324423_525857304279389,2016-08-05T16:09:38+0000,الذوق الرفيع والجمال,4
11594,365304090334712_525406964324423,525406964324423_525790057619447,2016-08-05T12:06:06+0000,اسعار الجزامة ايه وهل يوجد لون اسود وسعر المتر ايه في المطبخ وشكرا,4
11595,365304090334712_525406964324423,525406964324423_525790694286050,2016-08-05T12:09:04+0000,انتوا فاتحين النهاردة فرع مدينة نصر ؟,4
11596,365304090334712_525406964324423,525406964324423_525809820950804,2016-08-05T13:18:41+0000,نوعيه للخشب الخاص بالمطابخ هل هو زان ام سويد,4
11597,365304090334712_525406964324423,525406964324423_526275484237571,2016-08-06T22:06:18+0000,لو سمحت في فرع في العاشر او منطقة قريبة منه,1
11598,365304090334712_525406964324423,525406964324423_526007760931010,2016-08-06T03:12:48+0000,المطبخ اللى فى الصورة ده بنفس عدد وحداته بكام,4
11599,365304090334712_525406964324423,525406964324423_525817080950078,2016-08-05T13:33:12+0000,فرع مدينة نصر اتفتح واللا لسه؟,4
11600,365304090334712_525406964324423,525406964324423_525916047606848,2016-08-05T20:03:00+0000,فين معرض مدينه نصر؟ مفيش فرع فى مصر الجديده؟,4
11601,365304090334712_525361274328992,525361274328992_833712940160489,2018-06-19T14:54:49+0000,انا أوغندي تصميم معين لمكتبة التلفزيون تقدروا. تنفذوا. انا عميله عندكم من قبل,4
11602,365304090334712_525361274328992,525361274328992_525610950970691,2016-08-05T00:22:52+0000,ممكن عرض الركنات من عندكم واسعارها وفى توصيل لمحافظة المنيا ولا لا,4
11603,365304090334712_525361274328992,525361274328992_525576077640845,2016-08-04T22:20:44+0000,مفكو حلوان بصراحه شركه محترمه والعفش بتاعها راءع فعلا انا فرش بيتي كله من مفكو وبنجد الانتريه عنده كمان,4
11604,365304090334712_525361274328992,525361274328992_525641694300950,2016-08-05T02:23:58+0000,انتوا شغالين يوم الحمعه ولو شغالين بتفتحوا الساعه كام علشان يدور علي مكتبه ودي حلوه اطلع اشتريها من فرع الهرم اللي عند كايرو مول بكره,4
11605,365304090334712_525361274328992,525361274328992_525581364306983,2016-08-04T22:50:15+0000,انا من السويس ولو عايزه اشترى كنبه انتريه وترابيزه اتواصل ازاى والاسعار ايه افيدونى وشكرا,4
11606,365304090334712_525361274328992,525361274328992_525573407641112,2016-08-04T22:03:33+0000,ممكن اعر ف سرير أطفال 120بيكام وممكن إحدى لوحدة ولا لا او حتى بيبدأ من كام,4
11607,365304090334712_525361274328992,525361274328992_525512237647229,2016-08-04T17:18:28+0000,انا كل فرش البيت من عندكم واختى كمان من 12 سنه و15 سنه والخشب رائع,4
11608,365304090334712_525361274328992,525361274328992_525894714275648,2016-08-05T18:32:06+0000,انا من السويس وعايزة اشوف غرف اطفال لو تسمح مودﻻت مودرن تشكليله شيك وأسعارها,4
11609,365304090334712_525361274328992,525361274328992_525822267616226,2016-08-05T13:55:43+0000,لوعندي دولاب الجرار بتاعه محتاج صيانه ... هيكلفني قد ايه لو الصيانه في اسيوط .. واتواصل مغاكو ازاي لتحديد الموعد,4
11610,365304090334712_525361274328992,525361274328992_525783314286788,2016-08-05T11:33:33+0000,هل فعﻻ يوجد تنجيد انتريهات فين وكيفية طريقة التواصل علما اننا فى مدينة طنطا شكرا جزيلا,4
11611,365304090334712_525361274328992,525361274328992_525394897658963,2016-08-04T10:29:23+0000,طيب انا عايزة وحدة ادراج بمفاتيح داخلة فى العرض ولا لاء,4
11612,365304090334712_525361274328992,525361274328992_525447820987004,2016-08-04T14:00:45+0000,نفس الموديلات ف الجزامات اللي ف حلوان هي اللي ف المعادي ولا بتفرق؟,4
11613,365304090334712_525361274328992,525361274328992_525395000992286,2016-08-04T10:30:10+0000,انا بقى جهازى من عندكم من 22 سنه مافيش كده زى الفل,4
11614,365304090334712_525361274328992,525361274328992_525428930988893,2016-08-04T12:45:49+0000,مفخرة كل عفش بيتى تقريبا من مفكو,4
11615,365304090334712_525361274328992,525361274328992_525447670987019,2016-08-04T13:59:38+0000,كل بيتى مفروش من مفكو حلوان ذى الفل,4
11616,365304090334712_525361274328992,525361274328992_525445930987193,2016-08-04T13:51:25+0000,طيب انا عايزة بوفيه بس الاقى وسعره كام,4
11617,365304090334712_525361274328992,525361274328992_525407444324375,2016-08-04T11:33:56+0000,انتم ناس كويسة وحاجتكم نضيفة,4
11618,365304090334712_525361274328992,525361274328992_525464417652011,2016-08-04T14:56:24+0000,حاجة ميفكو رائعه ومتينه كل حاجة ابنى من عندكم متينه وشيك,4
11619,365304090334712_525361274328992,525361274328992_525644644300655,2016-08-05T02:39:30+0000,وتنجيد الانتريه او صالون بيبعت عمال في أي مكان وكيفية التواصل,4
11620,365304090334712_525361274328992,525361274328992_525565377641915,2016-08-04T21:21:01+0000,من فضلك سعر متر المطابخ وهل يوجد صور لتصاميم نقدر نختار منها,4
11621,365304090334712_525361274328992,525361274328992_525458204319299,2016-08-04T14:37:48+0000,ممكن صور للمطابخ والجزامات لو تكرمتو,4
11622,365304090334712_525361274328992,525361274328992_525465170985269,2016-08-04T15:00:33+0000,اقرب معرض ل. اكتوبر ايه لو سمحت والعنوان بالتفصيل,1
